epoch,train_loss,val_loss,train_metric,val_metric,lr
0,0.44389868375300023,0.3981474418640137,0.07927567739875949,0.09716228032112122,0.001
1,0.24655924669476975,0.3123836278915405,0.15410410511751277,0.17927970981597902,0.001
2,0.17332073281399485,0.24080471694469452,0.21533584871402786,0.39992542362213135,0.001
3,0.13258824129255356,0.22079575276374816,0.29783916406604755,0.4685827856063843,0.001
4,0.11158571586984785,0.18321127474308013,0.3412020234596066,0.4658337163925171,0.001
5,0.09939042723574797,0.12945910900831223,0.37730381306575367,0.5179284448623658,0.001
6,0.09137993796962221,0.17456188023090363,0.4024323903414763,0.47135453653335574,0.001
7,0.08931672917146022,0.1247714837193489,0.4268453782107554,0.5824380602836609,0.001
8,0.12053086082426821,0.20674682700634003,0.31670579983263597,0.4953919677734375,0.001
9,0.09035558589533263,0.14361526834964752,0.40656155026426505,0.5465801963806153,0.001
10,0.08345836520988066,0.17848864078521728,0.45226100560616095,0.5092783546447754,0.001
11,0.07684890731495349,0.12762189775705338,0.4559173037429579,0.5663027744293213,0.001
12,0.07741847568873216,0.11205409777164459,0.4626233834846347,0.6233343081474304,0.001
13,0.07435922118342843,0.12026586747169495,0.47887631832193783,0.6122355818748474,0.001
14,0.07358025741719064,0.11359945148229598,0.48053858027595575,0.6116123433113099,0.001
15,0.0723219510002368,0.10258144122362137,0.497026386238089,0.6610549788475036,0.001
16,0.07181155742580245,0.10570180439949035,0.5034938617771556,0.6062739510536194,0.001
17,0.06936306991324086,0.11206041860580444,0.49533428693590476,0.6224842109680175,0.001
18,0.0665681270264587,0.15471572458744048,0.5191355761216612,0.580664014339447,0.001
19,0.06665496217335115,0.09817091065645218,0.5140166992948455,0.6607193322181701,0.001
20,0.06604921957161151,0.1431773521900177,0.5211839170730701,0.5790682158470154,0.001
21,0.06548582069745727,0.18949572145938873,0.5272558477698636,0.5260088605880737,0.001
22,0.06362248667362644,0.12130631548166275,0.5196737551770243,0.6070391540527343,0.001
23,0.06895354903247558,0.10937310355901718,0.5017503425210607,0.5992572631835937,0.001
24,0.06620019750625622,0.09840376496315002,0.5200174079508054,0.6524093070030212,0.001
25,0.06582407831770032,0.09971682119369507,0.5297760421536168,0.6175158333778381,0.001
26,0.06496657388044053,0.09590861785411835,0.5242010496911549,0.6331569213867188,0.001
27,0.06368251806166039,0.1150183909535408,0.5252110266408809,0.594277545452118,0.001
28,0.06555411478682678,0.08829246884584427,0.5163466744467753,0.6517825665473937,0.001
29,0.06134141156045186,0.09893241333961487,0.538044226389019,0.627293933391571,0.001
30,0.06385122410425333,0.08840978848934174,0.547342494708531,0.6627065825462342,0.001
31,0.06365760967654198,0.10005518049001694,0.5441334067749567,0.6130390119552612,0.001
32,0.062129798097436836,0.0938196946978569,0.5339165406973183,0.6523349814414978,0.001
33,0.06233564633376697,0.12457824444770813,0.5547461184252258,0.5843030786514283,0.001
34,0.06477447268830723,0.10607145154476166,0.534783613781969,0.6080834307670593,0.001
35,0.060986573255958916,0.10313372629880906,0.5359897524798188,0.6729096932411194,0.001
36,0.061825829426519104,0.09857766640186309,0.5560040979110608,0.632721321105957,0.001
37,0.06033887173764321,0.09268670564889908,0.5478933001575874,0.668347900390625,0.001
38,0.059006301345539934,0.09257049971818924,0.5459602532648191,0.6370451745986938,0.001
39,0.062401458000888727,0.09664206844568253,0.5356662625453624,0.6547013626098633,0.001
40,0.06268001590766349,0.10551595371961593,0.5377856336441599,0.6177991676330566,0.001
41,0.06052315669680605,0.09966588914394378,0.5390555564285804,0.6502397098541259,0.001
42,0.05957759205861633,0.11630207413434983,0.5622251746462745,0.6061225852966309,0.001
43,0.05900593496718946,0.09133306491374969,0.5627439303033683,0.6556071043014526,0.001
44,0.06013128603575658,0.09292309218645096,0.5623840612619102,0.6659297046661377,0.001
45,0.058717001666303344,0.09577085155248642,0.5577943182172848,0.6346741561889648,0.001
46,0.0614295879862651,0.08550052380561829,0.5568087549388957,0.6692050609588623,0.001
47,0.060318950046392,0.1262700173854828,0.5480476497363548,0.5766522679328918,0.001
48,0.058614895426008215,0.09119598495960235,0.55524125131143,0.6742014899253845,0.001
49,0.06101149920390553,0.08610224390029907,0.541134661796237,0.6707060165405273,0.001
50,0.05810361081848339,0.08300374466180802,0.5563920883237481,0.725912477016449,0.001
51,0.05971746468672804,0.09964713537693023,0.5592958707244647,0.6146170697212219,0.001
52,0.06147819133449335,0.10183295029401779,0.5486815041329871,0.606076081752777,0.001
53,0.056996411521311234,0.09754974853992462,0.5686637577818794,0.6310371427536011,0.001
54,0.05888733105296467,0.09092449080944061,0.5635636878662369,0.6735818452835083,0.001
55,0.05891749212572745,0.09644341659545898,0.5581865121050328,0.6783227968215942,0.001
56,0.05712990038970462,0.08030170395970344,0.5659765844442406,0.7249595732688904,0.001
57,0.05813394146425431,0.11022008198499679,0.5691316580863879,0.6162174353599549,0.001
58,0.06206479355045894,0.13064066237211228,0.5444314434033196,0.6522363376617432,0.001
59,0.05844749255823631,0.08278092008829117,0.5664312176916207,0.7082033853530884,0.001
60,0.0573859825184723,0.08292373299598693,0.5680432196567897,0.7176492800712585,0.001
61,0.05678574012673679,0.08841118425130844,0.5599037787588943,0.7025043120384217,0.001
62,0.057497010311755054,0.09783263194561005,0.5604701811382894,0.6585629057884216,0.001
63,0.057453402108242624,0.12008364188671113,0.5711932445631451,0.6376090707778931,0.001
64,0.057692017376410956,0.10907538038492202,0.5598669026125999,0.6102745604515075,0.001
65,0.0586485322587201,0.0947707109451294,0.561828090482447,0.650562557220459,0.001
66,0.06031686915796535,0.10106247353553773,0.5630627183639416,0.6984244747161865,0.001
67,0.06006845109173659,0.1146604670882225,0.5434585988831644,0.6716503872871399,0.001
68,0.05927880498028698,0.08660441142320632,0.5625117720962286,0.6899181470870972,0.001
69,0.05860863010488113,0.09513365483283996,0.5570897506017025,0.662882029056549,0.001
70,0.05847862634171291,0.09213470792770385,0.5600878986514726,0.6482117853164673,0.001
71,0.05785888944919847,0.09260283482074738,0.553360270184963,0.6715696301460267,0.001
72,0.0569294877544123,0.09749438714981079,0.564600287102947,0.6486034007072449,0.001
73,0.05856075227445438,0.09140469187498093,0.5524951266545971,0.6585170874595642,0.001
74,0.057091847847716336,0.08285596555471421,0.566771462160189,0.7087324323654175,0.001
75,0.05714096622068246,0.08498416256904602,0.5674086947019409,0.7147941975593567,0.001
76,0.05721288829782501,0.08098694789409637,0.5692858603559717,0.7228304090499877,0.001
77,0.05842951964847848,0.09595680755376816,0.5752122858229901,0.6528900160789489,0.001
78,0.05778668884064208,0.09879180365800858,0.5589622474756657,0.6625833029747009,0.001
79,0.057653457726858384,0.09795732647180558,0.5674886729727749,0.6436254281997681,0.001
80,0.056918864487623774,0.0891381339430809,0.5647283470978877,0.6746491575241089,0.001
81,0.055628508876482935,0.08341467159986496,0.571053478802715,0.7003779869079589,0.001
82,0.055400409455857974,0.0791322448849678,0.571672614370169,0.7231897234916687,0.001
83,0.057059606467904735,0.09230944001674653,0.5741979145750898,0.6730654501914978,0.001
84,0.05862585192217546,0.08691562885046006,0.5624124839717076,0.6901139507293701,0.001
85,0.057727450545893615,0.0776568078994751,0.5714674327506118,0.7142203540802002,0.001
86,0.055050728640624554,0.08351354879140854,0.5722531747131073,0.7157465558052063,0.001
87,0.056920918895035276,0.09913519090414047,0.5774332179981215,0.6642390151023865,0.001
88,0.06089169440829024,0.09087409770488739,0.5596110052397462,0.6579021835327148,0.001
89,0.05792044778438318,0.08546030008792878,0.5674730826254223,0.6816590275764466,0.001
90,0.05710354943473895,0.09509576386213303,0.5605489099059118,0.7230047845840454,0.001
91,0.057521413492948925,0.09438455218076706,0.5754218567319277,0.6686474485397339,0.001
92,0.055362043555687315,0.08198498874902725,0.5774546552772949,0.7095797381401062,0.001
93,0.055779590128677614,0.0857645102739334,0.5723617578707203,0.7030264625549316,0.001
94,0.05455218883557003,0.07977164059877395,0.5828020875098087,0.7314507880210877,0.001
95,0.05784203948415056,0.08927008038759232,0.5735656910774564,0.6594461169242859,0.001
96,0.056101669158254354,0.08135270512104034,0.5734285530732984,0.7132998142242432,0.001
97,0.05938313769943574,0.09357426041364669,0.5663007742979852,0.6587002453804016,0.001
98,0.06631996513319378,0.09437833613157272,0.537090018278315,0.6905748620033264,0.001
99,0.05973950759464858,0.0863694515824318,0.5633255164114749,0.7095159239768982,0.001
100,0.055256669296651614,0.1249699491262436,0.568079702111901,0.6297303290367127,0.001
101,0.05855068761934372,0.07525909179449082,0.5626173741629525,0.7335364270210266,0.001
102,0.05860937787752812,0.08734516829252242,0.5654522021706937,0.6760514388084412,0.001
103,0.05635991563298264,0.09285435599088669,0.5738934640790901,0.6705230975151062,0.001
104,0.055524810987646556,0.08404582524299621,0.5687408104759543,0.7087904396057129,0.001
105,0.05386283784424987,0.0761811683177948,0.5683966919439896,0.7246408724784851,0.001
106,0.055261475027722565,0.0852949948310852,0.5673380829229885,0.7302217178344727,0.001
107,0.05559475066400423,0.08169841638207435,0.5907866177933604,0.7234340682029724,0.001
108,0.056824678681096155,0.08498822450637818,0.5761270133816466,0.7250302777290344,0.001
109,0.05691109045374007,0.09681090533733368,0.579155563735733,0.6620741348266601,0.001
110,0.055781005738245674,0.08983583945035935,0.571035835648976,0.6722194147109986,0.001
111,0.05372690554617309,0.08400380253791809,0.5793874522312588,0.7407802920341492,0.001
112,0.05606605483441889,0.08446780836582184,0.5750550325034188,0.7065955429077149,0.001
113,0.05746118200211679,0.10581997543573379,0.5695035372223077,0.6679387469291687,0.001
114,0.06475333028695449,0.10482346999645233,0.5297530623090988,0.629219907283783,0.001
115,0.06253052585157884,0.09618506622314453,0.549721291252211,0.6191901426315307,0.001
116,0.05673148612431785,0.09351570922136307,0.548777265088851,0.6592524313926696,0.001
117,0.06602867060497838,0.09474163448810577,0.5317991546460655,0.6700868272781372,0.001
118,0.05883925037981034,0.08637861436605454,0.5732851817446645,0.6930934352874756,0.001
119,0.05696974181327499,0.08532998943328858,0.5667291422661136,0.6807807893753052,0.001
120,0.0563437329212419,0.08042489671707154,0.5673692977251936,0.7280499830245971,0.001
121,0.056356771754808264,0.0929042757153511,0.5632397395317532,0.6773627734184265,0.001
122,0.05547871620727091,0.10196857678890228,0.5789824482105693,0.6480354838371277,0.001
123,0.05637981590865945,0.09647141230106354,0.5771066752516207,0.6575138421058655,0.001
124,0.057122309680650976,0.08431448185443878,0.5602456816390496,0.6966081709861756,0.001
125,0.05834698628763906,0.08682891172170638,0.556261400739495,0.7070717253684997,0.001
126,0.057105873744575535,0.0894856715798378,0.5652342246217029,0.6698142094612122,0.001
127,0.0555781892464668,0.07997226262092591,0.5759256469244574,0.7146153111457825,0.0002
128,0.05490393356150654,0.08415667557716369,0.5862777516716907,0.7017050399780274,0.0002
129,0.05206472924550851,0.08131641948223114,0.5804134991561093,0.7112747983932495,0.0002
130,0.0532501671655553,0.07620382171869278,0.5888803052921303,0.729448148727417,0.0002
131,0.053271750140996305,0.08425768023729324,0.5818484228532187,0.7131166467666626,0.0002
132,0.051733340270498265,0.07914062690734863,0.5817924972538616,0.7248730778694152,0.0002
133,0.05385034120812708,0.07903560298681259,0.584857454594253,0.7201810626983642,0.0002
134,0.05245797030207346,0.07506454655528069,0.5860120238376265,0.7456751427650452,0.0002
135,0.052623546309247406,0.07585920292139053,0.5905244338269137,0.7432543883323669,0.0002
136,0.053167030816020464,0.07744051134586334,0.5835092114944275,0.7336036581993103,0.0002
137,0.05291769363466097,0.0755884919166565,0.5864733858030288,0.7415462121963501,0.0002
138,0.052045849703100264,0.07531622099876403,0.5885675490117159,0.7390854992866516,0.0002
139,0.05260464005849036,0.07616368091106415,0.5865903231276184,0.736609585762024,0.0002
140,0.05258087865731009,0.0775582674741745,0.5853915119132981,0.7265445332527161,0.0002
141,0.0526806842692259,0.07637179750204086,0.5936782632698389,0.729623279094696,0.0002
142,0.05194140512611018,0.08035265165567398,0.5820347427987919,0.7255498085021973,0.0002
143,0.05204634197285863,0.07781204897165299,0.5870217036227791,0.7186004042625427,0.0002
144,0.05209293553815121,0.08083766877651215,0.5870815703228695,0.7110708327293396,0.0002
145,0.05238748331811009,0.07739445728063583,0.5886052885190064,0.7170579771995544,0.0002
146,0.05180814256425761,0.0745199266076088,0.5778519909541194,0.7456308856010437,0.0002
147,0.05139918693927537,0.0742128681242466,0.5761543464164536,0.7482684988975525,0.0002
148,0.0522298878368114,0.07433709037303925,0.5855593605010974,0.7396641654968261,0.0002
149,0.0511157484311445,0.07775545048713683,0.5878093285339266,0.7380210165977478,0.0002
150,0.051958432210152415,0.0782066096663475,0.5897805856055572,0.719099335193634,0.0002
151,0.051074133187132914,0.08191062861680984,0.5800760753777753,0.7214176354408264,0.0002
152,0.052071225984829245,0.08089395505189896,0.5825754164361439,0.7061507568359375,0.0002
153,0.051715058950232526,0.07722260242700577,0.5838082217607273,0.727215301990509,0.0002
154,0.05145392361350086,0.08343905562162399,0.5875227633072119,0.7049165840148925,0.0002
155,0.05243731874163125,0.08548928987979888,0.6022978136185504,0.7003426175117493,0.0002
156,0.05169646806117533,0.0781554997563362,0.584782192591621,0.7191384844779968,0.0002
157,0.050916915468009964,0.0774952695965767,0.5975293464639655,0.7276269083023071,0.0002
158,0.05126886603747811,0.07571699738502502,0.5898854974128094,0.7491661562919617,0.0002
159,0.052232748616774495,0.08276627302169799,0.5986201906261467,0.7041197280883789,0.0002
160,0.05175997991682816,0.07606242924928665,0.5879888025795569,0.7283038191795349,0.0002
161,0.053215368097426656,0.07781156623363494,0.600666933104533,0.7344089736938476,0.0002
162,0.05260744050485032,0.07814468884468079,0.5827862724345796,0.7300367431640625,0.0002
163,0.052277772567000516,0.07617285603284836,0.5943929974724647,0.7473951773643494,0.0002
164,0.05287482336062153,0.07665838062763214,0.5838935498048325,0.7418098998069763,0.0002
165,0.05129001090297846,0.078495587348938,0.5910401176623985,0.7351741499900818,0.0002
166,0.05234415078384369,0.08088112771511077,0.5874547770902031,0.7360506858825684,0.0002
167,0.05183227413466999,0.07835203745961189,0.6033936631159574,0.7522126579284668,0.0002
168,0.052202606686249695,0.07622893822193146,0.5904164813241276,0.7381748366355896,0.0002
169,0.05131780032833227,0.0758630028963089,0.5946842257429857,0.7379514727592468,0.0002
170,0.05061652427952902,0.0773604689836502,0.5898078610392369,0.7285374884605408,0.0002
171,0.05140689766409398,0.07660634732246399,0.6013164138164269,0.7364990091323853,0.0002
172,0.05158546648803307,0.07943681132793426,0.5988124512156853,0.6956871089935303,0.0002
173,0.05049112426857201,0.07971017903089524,0.5987362203334703,0.6864482522010803,4e-05
174,0.051206611360715075,0.08095092010498046,0.5890254786654728,0.6911489367485046,4e-05
175,0.05171138333196209,0.07707131451368332,0.5981047372190225,0.7137394585609436,4e-05
176,0.05185736455515224,0.07711481338739395,0.6010381276486348,0.7215741477012634,4e-05
177,0.049812481285823065,0.0752827095091343,0.5898878068006148,0.7316379175186157,4e-05
178,0.051252735101160594,0.07723702847957611,0.593353071204182,0.7237422642707825,4e-05
179,0.051470418616073904,0.07673474329710006,0.5923241838162877,0.7224234032630921,4e-05
180,0.049962056969918935,0.0757767025232315,0.5814814035202704,0.7286621828079224,4e-05
181,0.05012684191564838,0.07580469501018525,0.590961817886029,0.7332550330162049,4e-05
182,0.05048333168649922,0.0757643899321556,0.5956049542896459,0.7254860644340515,4e-05
183,0.05019529935132031,0.07491258150339127,0.5914941084008066,0.7322953047752381,4e-05
184,0.05126130857280179,0.0772895296216011,0.586432387658051,0.7198050885200501,4e-05
185,0.052483566020395146,0.07604734688997268,0.5912295227625123,0.7273963217735291,4e-05
186,0.05073868855684936,0.07552274578809738,0.5917921318154947,0.7249628858566284,4e-05
187,0.05125944325480522,0.07590104180574417,0.6023454933750386,0.7234024133682251,4e-05
188,0.04968613486702726,0.07747776317596436,0.5986057649425813,0.716531406402588,4e-05
189,0.05139754200670995,0.0750464129447937,0.5954591844882332,0.7269547395706176,4e-05
190,0.050989696464571015,0.0763837564587593,0.597429882506935,0.7300783643722534,4e-05
191,0.05108066576541591,0.07469628053903579,0.6038837087970106,0.7352139253616333,4e-05
192,0.05017033741534019,0.0743890146613121,0.5925762587759484,0.736835009098053,4e-05
193,0.05046350456753365,0.07607291001081466,0.6023304445736882,0.7362106447219848,4e-05
194,0.05123405373480473,0.07436669456958771,0.6061311109440953,0.7402344923019409,4e-05
195,0.05060003172843253,0.0738754100203514,0.5969625908930619,0.7354434690475464,4e-05
196,0.04922207988867191,0.07726168894767761,0.5924651157968089,0.7297822046279907,4e-05
197,0.05129585628893052,0.07561618548631668,0.599968910145731,0.727519615650177,4e-05
198,0.051582835689216865,0.07605632758140564,0.6009721410493939,0.7139090518951416,4e-05
199,0.05278386210962361,0.07538789385557175,0.5885790563335701,0.7188585586547852,4e-05
200,0.05083262371052118,0.0742603617310524,0.5925073971887644,0.7281095523834229,4e-05
201,0.0492476456719978,0.07494823163747788,0.5884148170109413,0.7342956652641296,4e-05
202,0.051298925689622465,0.07524161446094513,0.6004820977892577,0.7323965020179749,4e-05
203,0.051164013928040215,0.0752185400724411,0.606799703853137,0.7335968627929688,4e-05
204,0.05239606705032477,0.07490091687440872,0.5982555829796519,0.7300095763206482,4e-05
205,0.04999478386283493,0.07588143903017044,0.5891764469268848,0.742679543018341,4e-05
206,0.05150686887179722,0.0750174652338028,0.5858977467072111,0.7317503905296325,4e-05
207,0.05159305609694096,0.0748541239798069,0.5954792835131413,0.7379636344909668,4e-05
208,0.050570027071650196,0.0746211371421814,0.5940408603149969,0.7445076069831849,4e-05
209,0.05127863386789767,0.07626553845405579,0.6014271383764459,0.7369587216377258,4e-05
210,0.05182012977028618,0.07378730255365372,0.6054359123963459,0.7424697060585022,4e-05
211,0.05031608686852856,0.07441309827566146,0.5890678840429604,0.730215699672699,4e-05
212,0.05045441574468857,0.0750257015824318,0.5977495139291068,0.7307276134490966,4e-05
213,0.04974645529152537,0.07486453288793564,0.5950085870882853,0.734539379119873,4e-05
214,0.049163584567967204,0.07509417557716369,0.6001660611067547,0.7435117955207825,4e-05
215,0.048269728414800796,0.07537457808852195,0.5883953662908951,0.746883882522583,4e-05
216,0.051329505509462484,0.07600181514024734,0.6008575935037482,0.7294861931800842,4e-05
217,0.04961325319594934,0.07481544810533523,0.5962894646918215,0.7393624620437622,4e-05
218,0.0505897792234343,0.07434650379419326,0.6035817043454039,0.7401950244903565,4e-05
219,0.049992612553756685,0.07526798099279404,0.5907580263021232,0.7486152687072753,4e-05
220,0.049533708714971356,0.07641174712777138,0.5936521663337576,0.7422420239448547,4e-05
221,0.048232285773196,0.07492026168107986,0.5913659194652058,0.7331957607269287,4e-05
222,0.051473309940734166,0.07774737370014191,0.5831504324141766,0.7348799524307251,4e-05
223,0.05021362261427026,0.07555407509207726,0.586654804977907,0.7343107008934021,4e-05
224,0.051149280179066864,0.07919442790746689,0.594914340863184,0.7109125099182129,4e-05
225,0.04994710857699327,0.07797355550527572,0.6068281682909561,0.7061540198326111,4e-05
226,0.05035856640150472,0.0784987855553627,0.5978182031183826,0.7083103346824646,4e-05
227,0.04883974626743827,0.0775153787136078,0.5936530192836182,0.721888710975647,4e-05
228,0.04900990972290186,0.07616094022989273,0.5918411699091257,0.7200193190574646,4e-05
229,0.05031055607357804,0.07592482298612595,0.6002084107196727,0.7232150907516479,4e-05
230,0.05015471904930256,0.07699430191516876,0.6006200941813951,0.7197932329177856,4e-05
231,0.04964652476163686,0.07660156244039536,0.60063647730153,0.7232708559036255,4e-05
232,0.05022904604208284,0.07572459775209427,0.5974058072869421,0.7261589846611023,4e-05
233,0.04903886115857485,0.07675340569019318,0.6001372243843827,0.7244832129478455,4e-05
234,0.0490676300162647,0.07649821346998215,0.5979407691583485,0.7340669121742248,4e-05
235,0.05154813282868537,0.07580645769834518,0.6005154669928808,0.7441703128814697,4e-05
236,0.050095391481005704,0.07635473793745041,0.5983047173733042,0.7334085578918457,8.000000000000001e-06
237,0.04951560260707877,0.07538046604394913,0.5831094107755712,0.7386894507408142,8.000000000000001e-06
238,0.05010863799018925,0.07596604263782501,0.5885142583091434,0.7364278764724731,8.000000000000001e-06
239,0.05022617536975222,0.07552516478300095,0.5966041926719419,0.7348405895233154,8.000000000000001e-06
240,0.05069481831889193,0.07455125638842583,0.6027751855728101,0.739115204334259,8.000000000000001e-06
241,0.05011470360430229,0.07729851806163787,0.5975937288181454,0.7287365598678589,8.000000000000001e-06
242,0.050072290894745734,0.0752694696187973,0.5944707516480943,0.7357737398147584,8.000000000000001e-06
243,0.048873590327062906,0.0750252941250801,0.592802567367985,0.7378100214004517,8.000000000000001e-06
244,0.049646683530706844,0.07502510258555413,0.5940289088562518,0.738532548904419,8.000000000000001e-06
245,0.04871109726072169,0.07532673346996308,0.5939481893078047,0.73867182970047,8.000000000000001e-06
246,0.04930159110142117,0.07520745205879212,0.5972792866612587,0.7358003635406494,8.000000000000001e-06
247,0.049594236948505406,0.07551808899641037,0.594563239524249,0.7342191295623779,8.000000000000001e-06
248,0.050935012385660575,0.07402111402153969,0.6033899287740533,0.7408330178260804,8.000000000000001e-06
249,0.050462291958708674,0.07494062250852584,0.602344280626832,0.7358961644172668,8.000000000000001e-06
250,0.048255145666049735,0.07412250944972039,0.5850738465141992,0.7418632898330688,8.000000000000001e-06
251,0.04839582797534922,0.07514223915338517,0.594552599129175,0.7419041395187378,8.000000000000001e-06
252,0.050860655893917896,0.07468479472398758,0.6011947661984105,0.741527545452118,8.000000000000001e-06
253,0.04974031156482769,0.07397832542657852,0.5989947219331916,0.7451337614059448,8.000000000000001e-06
254,0.050217468233383286,0.07427797701954841,0.6106261963031444,0.7450486865043641,8.000000000000001e-06
255,0.04993880924736323,0.07431812736392021,0.6003622121933032,0.7428729357719421,8.000000000000001e-06
256,0.04986543300337627,0.07422017672657967,0.600825069545984,0.7415134634971619,8.000000000000001e-06
257,0.05004541305642502,0.07404578465223312,0.6032988022641689,0.7396038222312927,8.000000000000001e-06
